"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614839239846","170.52312889704757","1754455744456"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614837439914","170.5231289364103","1754455744675"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261481407921","170.52312896169101","1754455744846"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261477981462","170.52312897482267","1754455745066"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261474813919","170.52312899792284","1754455745238"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261471946692","170.5231290221402","1754455745456"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261471276176","170.52312905576557","1754455745677"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261471797273","170.52312908959308","1754455745849"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261472148235","170.52312913087727","1754455746056"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614724318334","170.5231291715755","1754455746286"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614726660986","170.52312923869317","1754455746445"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626147281339","170.52312933115311","1754455746668"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614728788664","170.52312943282723","1754455746828"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261472887098","170.523129522573","1754455747048"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261472851593","170.5231295899206","1754455747242"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261472783506","170.52312963847444","1754455747457"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261474556215","170.52312967040902","1754455747668"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261477176473","170.52312968905972","1754455747829"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614793132224","170.52312969648554","1754455748051"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261481036478","170.52312969507696","1754455748267"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614824069574","170.523129686138","1754455748437"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614833892216","170.52312967146776","1754455748648"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261482162057","170.52312965231116","1754455748818"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261479823971","170.52312962991147","1754455749040"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614777172666","170.52312960594475","1754455749269"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626147579309","170.52312960012125","1754455749429"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261474114008","170.52312960290152","1754455749648"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261472608446","170.52312962069414","1754455749820"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261471283667","170.52312964439017","1754455750038"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261470186987","170.5231296622989","1754455750259"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614693321355","170.5231296943588","1754455750429"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261466867902","170.52312973097588","1754455750645"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614638581505","170.52312975962735","1754455750868"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261461543249","170.52312980052704","1754455751031"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261459825844","170.52312984293528","1754455751249"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261458540438","170.5231298748022","1754455751419"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261457645958","170.5231298977002","1754455751645"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261455188191","170.52312991297393","1754455751859"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261454080522","170.5231299220967","1754455752019"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261454589262","170.5231299455828","1754455752249"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261453443397","170.52312999233752","1754455752461"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626145155482","170.52313003997645","1754455752619"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261452116951","170.52313009609458","1754455752850"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614520583406","170.52313013124535","1754455753072"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614510031314","170.52313016386117","1754455753240"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261450301929","170.5231301796847","1754455753461"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614499369116","170.52313019706517","1754455753620"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.8626144983026","170.52313022001542","1754455753840"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614480156395","170.5231302354153","1754455754062"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614455346474","170.52313026398602","1754455754231"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614437440484","170.52313029537623","1754455754451"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261442581404","170.52313033642665","1754455754660"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261440016368","170.52313037880413","1754455754834"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614369668876","170.52313039111385","1754455755049"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261434665942","170.52313038612385","1754455755272"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261433035074","170.52313039772545","1754455755442"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614319150836","170.52313041639766","1754455755649"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261431326189","170.52313044908342","1754455755822"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614292498634","170.52313048635554","1754455756043"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614267605714","170.52313051537536","1754455756258"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261425050749","170.52313053647873","1754455756432"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261423979843","170.5231305697381","1754455756645"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261423401564","170.52313060621213","1754455756861"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261421345999","170.52313065267776","1754455757021"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261418783488","170.52313069976998","1754455757241"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261416966658","170.52313071694516","1754455757461"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261415749246","170.52313071622243","1754455757631"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614149918095","170.52313073194293","1754455757852"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.862614126938155","170.52313075325006","1754455758071"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261411712797","170.52313078792264","1754455758243"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261412236449","170.52313082567457","1754455758463"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261412847605","170.52313087340264","1754455758622"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261413527697","170.52313092150828","1754455758854"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261414216009","170.52313095833756","1754455759072"
"51.4582","36748412","-45.862624723","170.523145149","0.0","-45.86261414947356","170.52313098575883","1754455759232"
